"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-20","   50","   80",,,,"0.00",,"0.0","0.0",,"73","46",,"  310",,,,,"28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-21","   20","   20",,,,"0.00",,"0.0","0.0",,"85","38",,"  190",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-22","   60","   60",,,,"0.00",,"0.0","0.0",,"84","52",,"  270",,,,,"32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-23","   60","   70",,,,"0.00",,"0.0","0.0",,"80","50",,"  320",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-24","   60","  100",,,,"0.00",,"0.0","0.0",,"70","48",,"  110",,,,,"23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-25","   30","   30",,,,"0.00",,"0.0","0.0",,"85","46",,"  290",,,,,"19.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-26","   40","   60",,,,"0.00",,"0.0","0.0",,"87","46",,"  240",,,,,"29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-27","   50","   70",,,,"0.00",,"0.0","0.0",,"85","47",,"  250",,,,,"32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-28","   90","  100",,,,"0.00",,"0.0","0.0",,"84","49",,"  190",,,,,"21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-29","   90","   90",,,,"0.00",,"0.0","0.0",,"73","57",,"  270",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-04-30","   20","   20",,,,"0.00",,"0.0","0.0",,"69","41",,"  290",,,,,"40.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-01","   20","   40",,,,"0.00",,"0.0","0.0",,"65","32",,"   50",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-02","   50","   80",,,,"0.00",,"0.0","0.0",,"70","34",,"  160",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-03","    0","    0",,,,"0.00",,"0.0","0.0",,"76","38",,"  260",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-04","   30","   40",,,,"0.00",,"0.0","0.0",,"80","43",,"  250",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-05","   60","   90",,,,"0.00",,"0.0","0.0",,"82","44",,"  190",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-06","   40","   60",,,,"0.00",,"0.0","0.0",,"83","51",,"  170",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-07","   20","   30",,,,"0.00",,"0.0","0.0",,"92","52",,"  200",,,,,"23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-08","   40","   70",,,,"0.00",,"0.0","0.0",,"87","57",,"  250",,,,,"21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-09","   20","   30",,,,"0.00",,"0.0","0.0",,"87","49",,"  250",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-10","    0","    0",,,,"0.00",,"0.0","0.0",,"92","55",,"  230",,,,,"19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-11","   30","   30",,,,"3.25",,"0.0","0.0",,"94","61",,"  150",,,,,"42.9",,,,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-12","   50","   50",,,,"0.00",,"0.0","0.0",,"89","61",,"  110",,,,,"25.1",,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-13","   50","   30",,,,"0.00",,"0.0","0.0",,"91","60",,"  190",,,,,"34.9",,,,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-14","   70","   60",,,,"0.17",,"0.0","0.0",,"85","58",,"  210",,,,,"29.1",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-15","   40","   50",,,,"0.00",,"0.0","0.0",,"72","48",,"   20",,,,,"28.0",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-16","   70","   80",,,,"0.00",,"0.0","0.0",,"85","45",,"  280",,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-17","   50","   60",,,,"0.00",,"0.0","0.0",,"86","51",,"  130",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-18","    0","    0",,,,"0.00",,"0.0","0.0",,"88","55",,"  200",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-19","   30","   30",,,,"0.00",,"0.0","0.0",,"88","56",,"  180",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-20","   40","   40",,,,"0.00",,"0.0","0.0",,"87","61",,"  160",,,,,"25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-21","   70","   70",,,,"0.00",,"0.0","0.0",,"85","59",,"  170",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-22","   60","   60",,,,"0.00",,"0.0","0.0",,"83","57",,"  170",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-23","   80","  100",,,,"0.00",,"0.0","0.0",,"81","58",,"  170",,,,,"19.9",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-24","   60","   60",,,,"0.00",,"0.0","0.0",,"83","54",,"  130",,,,,"16.1",,,,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-25","  100","  100",,,,"0.10",,"0.0","0.0",,"81","57",,"  240",,,,,"23.0",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-26","   90","  100",,,,"0.00",,"0.0","0.0",,"82","60",,"  110",,,,,"17.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-27","   60","   60",,,,"0.00",,"0.0","0.0",,"89","56",,"  150",,,,,"21.0",,,,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-28","   70","   60",,,,"0.04",,"0.0","0.0",,"89","57",,"  360",,,,,"17.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-29","   50","   40",,,,"0.24",,"0.0","0.0",,"87","60",,"  330",,,,,"23.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-30","  100","  100",,,,"0.00",,"0.0","0.0",,"87","60",,"  200",,,,,"17.9",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-05-31","   90","   80",,,,"0.50",,"0.0","0.0",,"88","53",,"   10",,,,,"36.0",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-01","   60","   70",,,,"0.00",,"0.0","0.0",,"66","49",,"  360",,,,,"28.0",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-02","   70","   80",,,,"0.00",,"0.0","0.0",,"73","48",,"  350",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-03","   50","   60",,,,"0.00",,"0.0","0.0",,"71","47",,"  350",,,,,"29.1",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-04","   50","   80",,,,"0.00",,"0.0","0.0",,"75","47",,"  360",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-05","   60","   60",,,,"0.00",,"0.0","0.0",,"83","47",,"  230",,,,,"10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-06","   50","   50",,,,"0.00",,"0.0","0.0",,"86","55",,"  270",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-07","   80","   90",,,,"0.05",,"0.0","0.0",,"83","55",,"  140",,,,,"25.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-08","   80","   70",,,,"0.63",,"0.0","0.0",,"86","58",,"  220",,,,,"25.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-09","   40","   30",,,,"0.00",,"0.0","0.0",,"89","58",,"  250",,,,,"21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-10","   10","   10",,,,"0.00",,"0.0","0.0",,"90","63",,"  200",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-11","   30","   40",,,,"0.00",,"0.0","0.0",,"85","60",,"  240",,,,,"31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-12","   30","    0",,,,"0.00",,"0.0","0.0",,"92","54",,"  200",,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-13","   70","   80",,,,"0.00",,"0.0","0.0",,"98","69",,"  160",,,,,"19.9",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-14","   30","   30",,,,"0.00",,"0.0","0.0",,"96","72",,"  180",,,,,"23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-15","   40","   50",,,,"0.00",,"0.0","0.0",,"100","71",,"  200",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-16","   10","   10",,,,"0.00",,"0.0","0.0",,"102","67",,"  190",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-17","   50","   50",,,,"0.00",,"0.0","0.0",,"102","72",,"  170",,,,,"21.0",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-18","   50","   40",,,,"0.00",,"0.0","0.0",,"101","71",,"  180",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-19","   80","   80",,,,"0.00",,"0.0","0.0",,"93","69",,"  210",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-20","   70","   50",,,,"0.02",,"0.0","0.0",,"93","67",,"   60",,,,,"30.0",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-21","   90","   80",,,,"0.00",,"0.0","0.0",,"84","61",,"   70",,,,,"21.9",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-22","   90","  100",,,,"0.00",,"0.0","0.0",,"85","59",,"  150",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-23","   80","   80",,,,"0.00",,"0.0","0.0",,"90","66",,"  220",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-24","   80","   90",,,,"0.00",,"0.0","0.0",,"96","69",,"   60",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-25","   30","   30",,,,"0.00",,"0.0","0.0",,"101","65",,"   60",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-26","   30","   30",,,,"0.00",,"0.0","0.0",,"101","65",,"   10",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-27","   10","   20",,,,"0.00",,"0.0","0.0",,"96","69",,"  120",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-28","   60","   80",,,,"0.00",,"0.0","0.0",,"92","70",,"  170",,,,,"21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-29","  100","  100",,,,"0.66",,"0.0","0.0",,"83","69",,"  180",,,,,"23.0",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-06-30","  100","  100",,,,"0.00",,"0.0","0.0",,"86","71",,"  190",,,,,"16.1",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-01","   90","   90",,,,"0.00",,"0.0","0.0",,"89","67",,"  210",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-02","   10","   10",,,,"0.00",,"0.0","0.0",,"92","64",,"  180",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-03","    0","    0",,,,"0.00",,"0.0","0.0",,"96","66",,"  170",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-04","   50","   80",,,,"0.00",,"0.0","0.0",,"92","66",,"  100",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-05","   10","   20",,,,"0.00",,"0.0","0.0",,"98","64",,"  190",,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-06","   60","   70",,,,"0.00",,"0.0","0.0",,"102","71",,"  240",,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-07","   30","   30",,,,"0.00",,"0.0","0.0",,"102","71",,"  210",,,,,"21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-08","   60","   60",,,,"0.00",,"0.0","0.0",,"99","68",,"  200",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-09","   70","   90",,,,"0.00",,"0.0","0.0",,"98","70",,"  180",,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-10","   20","   20",,,,"0.00",,"0.0","0.0",,"101","72",,"  220",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-11","   30","   30",,,,"0.00",,"0.0","0.0",,"104","71",,"  230",,,,,"17.9",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-12","   80","   80",,,,"0.00",,"0.0","0.0",,"96","72",,"  100",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-13","   60","   60",,,,"0.00",,"0.0","0.0",,"93","69",,"  100",,,,,"15.0",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-14","   40","   40",,,,"0.00",,"0.0","0.0",,"96","68",,"  150",,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-15","   70","   70",,,,"0.00",,"0.0","0.0",,"95","70",,"   50",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-16","   40","   50",,,,"0.00",,"0.0","0.0",,"94","69",,"  150",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-17","   10","   20",,,,"0.00",,"0.0","0.0",,"93","66",,"  240",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-18","    0","    0",,,,"0.00",,"0.0","0.0",,"96","67",,"  220",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-19","   60","   50",,,,"0.00",,"0.0","0.0",,"97","68",,"  210",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-20","   90","   90",,,,"0.00",,"0.0","0.0",,"80","62",,"   70",,,,,"19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-21","   60","   70",,,,"0.00",,"0.0","0.0",,"82","59",,"   40",,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-22","   50","   70",,,,"0.00",,"0.0","0.0",,"86","60",,"  140",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-23","  100","  100",,,,"0.00",,"0.0","0.0",,"80","66",,"  170",,,,,"17.0",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-24","  100","  100",,,,"0.00",,"0.0","0.0",,"85","68",,"  120",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-25","   40","   60",,,,"0.00",,"0.0","0.0",,"92","63",,"  130",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-26","   40","   50",,,,"0.00",,"0.0","0.0",,"93","67",,"  160",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-27","   10","   20",,,,"0.00",,"0.0","0.0",,"95","66",,"  200",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-28","   60","   60",,,,"0.00",,"0.0","0.0",,"95","68",,"  270",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-29","   70","   50",,,,"0.00",,"0.0","0.0",,"97","74",,"  190",,,,,"17.9",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-30","   60","   60",,,,"0.00",,"0.0","0.0",,"98","72",,"  160",,,,,"15.0",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-07-31","   20","   20",,,,"0.00",,"0.0","0.0",,"98","72",,"  210",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-01","   70","   80",,,,"0.03",,"0.0","0.0",,"94","69",,"  200",,,,,"19.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-02","   50","   50",,,,"0.00",,"0.0","0.0",,"95","71",,"  140",,,,,"14.1",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-03","   40","   50",,,,"0.00",,"0.0","0.0",,"96","68",,"  120",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-04","   50","   70",,,,"0.00",,"0.0","0.0",,"92","68",,"  120",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-05","   40","   60",,,,"0.00",,"0.0","0.0",,"93","70",,"  180",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-06","    0","    0",,,,"0.00",,"0.0","0.0",,"95","66",,"  200",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-07","    0","    0",,,,"0.00",,"0.0","0.0",,"97","67",,"  200",,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-08","    0","    0",,,,"0.00",,"0.0","0.0",,"99","73",,"  200",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-09","   50","   70",,,,"0.00",,"0.0","0.0",,"101","73",,"   70",,,,,"15.0",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-10","   70","   90",,,,"0.05",,"0.0","0.0",,"86","66",,"   20",,,,,"17.9",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-11","   10","   20",,,,"0.00",,"0.0","0.0",,"90","64",,"  360",,,,,"8.9",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-12","   20","   30",,,,"0.00",,"0.0","0.0",,"94","64",,"  130",,,,,"12.1",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-13","   40","   40",,,,"0.00",,"0.0","0.0",,"97","67",,"  100",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-14","   10","   10",,,,"0.00",,"0.0","0.0",,"97","62",,"  220",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-15","   20","   40",,,,"0.00",,"0.0","0.0",,"95","67",,"  150",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-16","   30","   40",,,,"0.00",,"0.0","0.0",,"92","68",,"  130",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-17","   20","   20",,,,"0.00",,"0.0","0.0",,"96","73",,"  220",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-18","   20","   20",,,,"0.00",,"0.0","0.0",,"101","73",,"  220",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-19","   30","   20",,,,"0.00",,"0.0","0.0",,"102","75",,"  210",,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-20","   80","   80",,,,"0.00",,"0.0","0.0",,"92","70",,"   30",,,,,"15.0",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-21","   70","   60",,,,"0.00",,"0.0","0.0",,"92","68",,"  130",,,,,"16.1",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-22","   70","   80",,,,"0.00",,"0.0","0.0",,"87","64",,"   10",,,,,"19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1970-08-23","   40","   60",,,,"0.00",,"0.0","0.0",,"88","58",,"   50",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
